idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
249,"13720 PARKHILL ST,OVERLAND PARK,KS,66221",0,0,1,91,38.86361197,-94.71027848,0,0
250,"13772 S.BLACKBOB RD.,OLATHE,KS,66062",1,0,0,91,38.8799719,-94.7617853,0,0
251,"13810 E ROCKHILL ST,WICHITA,KS,67230",1,0,0,173,37.68675506,-97.17128705,0,0
252,"13811 HOWE DR. #2109,LEAWOOD,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
253,"13849 MEADOW CIRCLE,LEAWOOD,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
254,"13855 SO ACUFF ST,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
255,"13901  HOWE DR.,LEAWOOD,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
256,"13913 W 72ND ST,SHAWNEE,KS,66216",1,0,0,91,39.01385318,-94.74117183,0,0
257,"13917 FLINT ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
258,"13922 HAYES STREET,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
259,"140 N. 130TH ST.,BONNER SPRINGS,KS,66012",1,0,0,103,39.06720999,-94.92267451,0,0
260,"1400 SW HUNTOON ST,TOPEKA,KS,66604",1,0,0,177,39.04475129,-95.69625177,0,0
261,"14008 W. 72ND ST.,SHAWNEE,KS,66216",0,0,1,91,39.01385318,-94.74117183,0,0
262,"14020 W 130TH TERR,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
263,"14081 COLLEGE BLVD #5106,OLATHE,KS,66215",0,0,1,91,38.95696754,-94.74296034,0,0
264,"14081 COLLEGE BLVD,OLATHE,KS,66215",1,0,0,91,38.95696754,-94.74296034,0,0
265,"14108 FONTANA ST,LEAWOOD,KS,66224",1,0,0,91,38.8722652,-94.6362074,0,0
266,"1411 WEST 15TH, STE. 301,LIBERAL,KS,67901",1,0,0,175,37.10184847,-100.9078308,0,0
267,"14125 BROADMOOR ST.,  APT. 201,OVERLAND PARK,KS,66223",1,0,0,91,38.86285275,-94.66819211,0,0
268,"1413 N. BRIARWOOD RD.,DERBY,KS,67037",1,0,0,173,37.56444302,-97.21975241,0,0
269,"1415 W. 43RD,HAYS,KS,67601",0,0,1,51,38.87753127,-99.3483178,0,0
270,"1415 WESTPORT LANDING PLACE,MANHATTAN,KS,66502",0,0,1,161,39.193723,-96.6071478,0,0
271,"1416 N. LARK LANE,WICHITA,KS,67212",1,0,0,173,37.7108835,-97.46645484,0,0
272,"1420 PLUM RD.,CONCORDIA,KS,66901",1,0,0,29,39.55444988,-97.64580889,0,0
273,"14200 WAVERLY RD,GARDNER,KS,66030",0,0,1,91,38.8715265,-94.9471743,0,0
274,"14210 CONSER ST,OVERLAND PARK,KS,66223",1,0,0,91,38.86285275,-94.66819211,0,0
275,"14210 W REMINGTON CT,WICHITA,KS,67235",1,0,0,173,37.6883043,-97.5050203,0,0
276,"14210 W. 51ST COURT,SHAWNEE,KS,66216",1,0,0,91,39.01385318,-94.74117183,0,0
277,"1423 E. TIMBER FALLS COURT,ANDOVER,KS,67002",1,0,0,15,37.6638082,-97.1190096,0,0
278,"1425 W. GRAND, STE. 101,HAYSVILLE,KS,67060",1,0,0,173,37.54618959,-97.35950515,0,0
279,"1425 WAKARUSA DR., STE. C,LAWRENCE,KS,66049",0,0,1,45,38.9582866,-95.3074566,0,0
280,"14257 METCALF AVE.,OVERLAND PARK,KS,66223",1,0,0,91,38.86285275,-94.66819211,0,0
281,"1429 TOMBO COURT,MCPHERSON,KS,67460",1,0,0,113,38.38361906,-97.69810821,0,0
282,"14302 BRIAR,LEAWOOD,KS,66224",0,1,0,91,38.86293488,-94.62814406,0,0
283,"14315 BALLENTINE LANE,OVERLAND PARK,KS,66221",0,0,1,91,38.86361197,-94.71027848,0,0
284,"14364 METCALF AVE.,OVERLAND PARK,KS,66223",1,0,0,91,38.86285275,-94.66819211,0,0
285,"14408 FAIRWAY,LEAWOOD,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
286,"1441 E. 151ST ST. STE 2,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
287,"14441 E 151ST ST,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
288,"145 N. LORRAINE, APT. 2,WICHITA,KS,67214",1,0,0,173,37.70721228,-97.31790551,0,0
289,"14503 BENSON ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
290,"14506 HEMLOCK,OVERLAND PARK,KS,66223",1,0,0,91,38.86285275,-94.66819211,0,0
291,"14509 GRANDVIEW,OVERLAND PARK,KS,66221",0,0,1,91,38.86361197,-94.71027848,0,0
292,"14544 S CODY STREET,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
293,"1461 N HIGH DR,MCPHERSON,KS,67460",1,0,0,113,38.38795861,-97.65714606,0,0
294,"14700 METCALF AVE., STE. 110,OVERLAND PARK,KS,66223",0,1,0,91,38.86285275,-94.66819211,0,0
295,"14715 ROSEWOOD DR,LEAWOOD,KS,66224",0,1,0,91,38.86293488,-94.62814406,0,0
296,"14922 W. 87TH ST. PKWY.,LENEXA,KS,66215",1,0,0,91,38.9720369,-94.7587865,0,0
297,"14973 OUTLOOK LANE,OVERLAND PARK,KS,66223",1,0,0,91,38.86285275,-94.66819211,0,0
298,"14979 W. 119TH ST.,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
299,"1500 PUEBLO RD,MCPHERSON,KS,67460",1,0,0,113,38.38361906,-97.69810821,0,0
300,"1504 MAPLE LEAF CT.,BALDWIN CITY,KS,66006",1,0,0,45,38.7990002,-95.1842512,0,0
301,"1505 13TH AVE,MCPHERSON,KS,67460",1,0,0,113,38.38361906,-97.69810821,0,0
302,"15074 S BLACKBOB RD.,OLATHE,KS,66062",1,0,0,91,38.8557671,-94.7615961,0,0
303,"15095 W. 123RD ST.,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
304,"151 SOUTH 18TH, SUITE Q,KANSAS CITY,KS,66102",1,0,0,209,39.10029956,-94.649306,0,0
305,"15100 W. 93RD ST,LENEXA,KS,66219",1,0,0,91,38.95221005,-94.77628983,0,0
306,"1513 W. COBBLESTONE CT.,ANDOVER,KS,67002",1,0,0,15,37.7259815,-97.1515996,0,0
307,"1515 S. CLIFTON, STE. 120,WICHITA,KS,67218",0,0,1,173,37.66563238,-97.29423428,0,0
308,"15159 S. BLACKBOB ROAD,OLATHE,KS,66062",0,0,1,91,38.8533525,-94.7606279,0,0
309,"1516 N. 64TH DR.,KANSAS CITY,KS,66102",1,0,0,209,39.1216036,-94.72758201,0,0
310,"1519 W. HWY. 24,WAMEGO,KS,66547",1,0,0,149,39.22928784,-96.30431592,0,0
311,"15218 W. 132ND PL,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
312,"15220 W. 87TH ST. PARKWY,LENEXA,KS,66219",1,0,0,91,38.9716325,-94.7625683,0,0
313,"15224 DEARBORN ST.,OVERLAND PARK,KS,66223",0,1,0,91,38.86285275,-94.66819211,0,0
314,"15224 GRANT ST,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
315,"153 W 151ST ST., STE. 130,OLATHE,KS,66061",0,0,1,91,38.89670884,-94.87964127,0,0
316,"15301 W. 87TH ST. PKWY.,LENEXA,KS,66219",1,0,0,91,38.970581,-94.7640621,0,0
317,"15311 NAVAHO DR.,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
318,"15320 STEARNS ST,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
319,"1540 LOOKOUT DR,WICHITA,KS,67230",1,0,0,173,37.68675506,-97.17128705,0,0
320,"1540 N. MAIN ST.,MCPHERSON,KS,67460",1,0,0,113,38.38361906,-97.69810821,0,0
321,"15455 E. 13TH ST. NORTH,WICHITA,KS,67230",1,0,0,173,37.68675506,-97.17128705,0,0
322,"1546 N. COVINGTON,WICHITA,KS,67212",1,0,0,173,37.70201412,-97.43637909,0,0
323,"15700 ALHAMBRA ST.,OVERLAND PARK,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
324,"15800 CEDAR MEADOWS RD,WAMEGO,KS,66547",1,0,0,149,39.21148205,-96.34495252,0,0
325,"15805 CAMDEN CHASE,WICHITA,KS,67228",1,0,0,173,37.76028722,-97.1718958,0,0
326,"15953 W.  65TH ST.,SHAWNEE,KS,66217",1,0,0,91,39.00910783,-94.78203794,0,0
327,"15990 S. BRADLEY DR., STE. 102,OLATHE,KS,66062",1,0,0,91,38.8384679,-94.7791756,0,0
328,"1602 COPPER CREEK CT,HAYS,KS,67601",1,0,0,51,38.87437063,-99.28807045,0,0
329,"1604 210TH STREET,HIAWATHA,KS,66434",1,0,0,13,39.86798802,-95.54646539,0,0
330,"1604 W 29TH ST.,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
331,"1608 BOB WHITE DRIVE,LAWRENCE,KS,66047",1,0,0,45,38.88001145,-95.34789059,0,0
332,"1608 COUNTRY CLUB ROAD,ATCHISON,KS,66002",1,0,0,5,39.5717084,-95.1409072,0,0
333,"16103 W. 135TH STREET,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
334,"1611 CYPRESS LANE,NEWTON,KS,67114",1,0,0,79,38.0616967,-97.3518469,0,0
335,"1612 LISA LN,MANHATTAN,KS,66503",1,0,0,161,39.26374574,-96.68623085,0,0
336,"1615 E. IRON AVE.,SALINA,KS,67401",1,0,0,169,38.83410263,-97.64566123,0,0
337,"1615 JODY LN.,MCPHERSON,KS,67460",1,0,0,113,38.38361906,-97.69810821,0,0
338,"1619 N. LORRAINE ST.,HUTCHINSON,KS,67501",1,0,0,155,37.98376397,-97.92992338,0,0
339,"1620 E KANSAS AVE., STE A,GARDEN CITY,KS,67846",1,0,0,55,38.03487699,-100.7670145,0,0
340,"1620 E. KANSAS AVE., STE. A,GARDEN CITY,KS,67846",0,0,1,55,38.03487699,-100.7670145,0,0
341,"16201 ASH CR.,OVERLAND PARK,KS,66085",1,0,0,91,38.79949962,-94.64954606,0,0
342,"1625 E. KAY ST.,DERBY,KS,67037",1,0,0,173,37.56444302,-97.21975241,0,0
343,"1625 N. LORRAINE ST.,HUTCHINSON,KS,67501",0,0,1,155,37.98376397,-97.92992338,0,0
344,"16260 RIM ROCK TERRACE,WAMEGO,KS,66547",1,0,0,149,39.2070948,-96.336434,0,0
345,"16321 STEARNS ST,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
346,"1634 N. STAGECOACH CT,WICHITA,KS,67230",1,0,0,173,37.7143023,-97.1680522,0,0
347,"1640 CHARLES PL., STE. 101,MANHATTAN,KS,66502",4,0,0,161,39.197874,-96.6043502,0,0
348,"16400 GLENWOOD ST.,STILWELL,KS,66085",1,0,0,91,38.830776,-94.6637088,0,0
349,"16412 S VALHALLA ST.,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
350,"16424 LUCILLE ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
351,"16424 LUCILLE STREET,OVERLAND PARK,KS,66221",0,0,1,91,38.86361197,-94.71027848,0,0
352,"16431 S. HALL ST,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
353,"16478 S RYCKERT ST.,OLATHE,KS,66062",0,0,1,91,38.8301817,-94.778685,0,0
354,"165 W. 7TH,HOISINGTON,KS,67544",1,0,0,9,38.58225997,-98.75738228,0,0
355,"16500 INDIAN CREEK PKWY,OLATHE,KS,66062",1,0,0,91,38.8918053,-94.7777526,0,0
356,"16500 W. INDIAN CREEK PKWY., STE. 100,OLATHE,KS,66062",1,1,0,91,38.8918053,-94.7777526,0,0
357,"16524 GRANDVIEW ST.,OVERLAND PARK,KS,66085",1,0,0,91,38.79949962,-94.64954606,0,0
358,"16772 S SKYVIEW LN,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
359,"1700 JAMES,DERBY,KS,67037",1,0,0,173,37.56444302,-97.21975241,0,0
360,"1700 N WATERFRONT PKWY,WICHITA,KS,67206",1,0,0,173,37.7151857,-97.2206313,0,0
361,"1700 WATERFRONT PKWY., BLDG. 400,WICHITA,KS,67206",2,0,0,173,37.7151857,-97.2206313,0,0
362,"1700 WATERFRONT PKWY., BLDG. 700,WICHITA,KS,67206",0,0,1,173,37.7151857,-97.2206313,0,0
363,"171 S. MAIZE RD.,WICHITA,KS,67209",1,0,0,173,37.66278541,-97.43539282,0,0
364,"1710 E 23RD AVE,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
365,"1710 E 23RD,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
366,"1712 N. PLUM,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
367,"172 ALLCUTT AVE.,BONNER SPRINGS,KS,66012",1,0,0,103,39.06720999,-94.92267451,0,0
368,"17214 MIDLAND DRIVE,SHAWNEE,KS,66217",1,0,0,91,39.00027707,-94.78544915,0,0
369,"1730 SW WANAMAKER ROAD,TOPEKA,KS,66604",1,0,0,177,39.0348262,-95.761542,0,0
370,"1745 KINGS ROAD,MANHATTAN,KS,66503",1,0,0,161,39.200311,-96.6351851,0,0
371,"17800 MISSION,STILWELL,KS,66085",1,0,0,91,38.79949962,-94.64954606,0,0
372,"1807 S. RIDGEVIEW,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
373,"1809 EAST 27TH ST.,HAYS,KS,67601",0,0,1,51,38.87753127,-99.3483178,0,0
374,"1812 E. MARY ST.,GARDEN CITY,KS,67846",1,0,0,55,38.03487699,-100.7670145,0,0
375,"1813 SW FAIRLAWN,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
376,"18130 WINDSOR DR.,STILWELL,KS,66085",1,0,0,91,38.7995275,-94.6253327,0,0
377,"18266 W. 94TH ST.,LENEXA,KS,66219",1,0,0,91,38.95221005,-94.77628983,0,0
378,"1827 N SPLIT RAIL ST,WICHITA,KS,67230",1,0,0,173,37.7171913,-97.1725086,0,0
379,"1829 S. OHIO ST.,SALINA,KS,67401",2,0,0,169,38.83410263,-97.64566123,0,0
380,"1829 S. OHIO,SALINA,KS,67401",1,0,0,169,38.83410263,-97.64566123,0,0
381,"1830 S. OHIO ST.,SALINA,KS,67401",1,0,0,169,38.83410263,-97.64566123,0,0
382,"1830 S. OHIO,SALINA,KS,67401",1,0,0,169,38.83410263,-97.64566123,0,0
383,"1831 N. ROCK RD. COURT, SUITE 101,WICHITA,KS,67206",1,0,0,173,37.71667371,-97.24499823,0,0
384,"1831 N. ROCK RD. CRT., SUITE 101,WICHITA,KS,67206",1,0,0,173,37.71667371,-97.24499823,0,0
385,"18525 LINWOOD ROAD,LINWOOD,KS,66052",1,0,0,103,39.01100699,-95.04585558,0,0
386,"1855 S. ROCK RD., STE. 133,WICHITA,KS,67207",0,0,1,173,37.6599043,-97.2455077,0,0
387,"18664 W. 153RD TERR.,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
388,"19 N WILLOWBROOK RD,EASTBOROUGH,KS,67207",1,0,0,173,37.68169276,-97.25826294,0,0
389,"1901 N. WEBB RD.,WICHITA,KS,67206",1,0,0,173,37.70384998,-97.22534417,0,0
390,"1901 W. 47TH PLACE, STE. 101,WESTWOOD,KS,66205",1,0,0,91,39.03117655,-94.63076146,0,0
391,"1905 OXFORD,LAWRENCE,KS,66044",1,0,0,45,39.02889499,-95.20855765,0,0
392,"1907 BLUESTEM TERR.,MANHATTAN,KS,66502",1,0,0,161,39.2014282,-96.5745724,0,0
393,"1919 N. MAIZE RD., STE. 100,WICHITA,KS,67212",0,0,1,173,37.70201412,-97.43637909,0,0
394,"1919 SW 10TH ST., SUITE 102,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
395,"1919 SW. 10TH ST., STE 102,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
396,"1920 S. OHIO ST.,SALINA,KS,67401",1,0,0,169,38.83410263,-97.64566123,0,0
397,"1923 LEAVENWORTH ST.,MANHATTAN,KS,66502",0,0,1,161,39.1814566,-96.5875891,0,0
398,"1924 VERMONT STREET,MANHATTAN,KS,66502",1,0,0,161,39.2031778,-96.6100429,0,0
399,"19900 W 105TH ST,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
400,"1999 N. AMIDON, STE. 125,WICHITA,KS,67203",1,0,0,173,37.71985081,-97.36314548,0,0
401,"200 E 30TH AVE,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
402,"2009 W 83RD TERRACE,LEAWOOD,KS,66206",1,0,0,91,38.95802515,-94.61934594,0,0
403,"201 E. MURDOCK, STE. 1,WICHITA,KS,67214",1,0,0,173,37.69744195,-97.33688284,0,0
404,"201 S. TOWNE EAST MALL DR.,WICHITA,KS,67207",1,0,0,173,37.684636,-97.2526351,0,0
405,"201 S. TOWNE EAST MALL DRIVE,WICHITA,KS,67207",1,0,0,173,37.684636,-97.2526351,0,0
406,"201 W. BROADWAY,LEOTI,KS,67861",1,0,0,203,38.47218609,-101.3851654,0,0
407,"201 W. MAIN ST.,VALLEY CENTER,KS,67147",1,0,0,173,37.85967833,-97.3086273,0,0
408,"2015 CIRCLE LAKE DR,DODGE CITY,KS,67801",1,0,0,57,37.7688543,-99.99941148,0,0
409,"20168 W 153RD STREET,OLATHE,KS,66062",0,0,1,91,38.83453194,-94.77800681,0,0
410,"20168 W. 153RD ST.,OLATHE,KS,66062",0,0,1,91,38.83453194,-94.77800681,0,0
411,"2018 W 70TH TERR,MISSION HILLS,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
412,"202 N. DOUGLAS,ELLSWORTH,KS,67439",1,0,0,53,38.75449,-98.21979762,0,0
413,"2020 N. WEBB RD., BLDG. 301,WICHITA,KS,67206",2,0,0,173,37.70384998,-97.22534417,0,0
414,"2023 WASHINGTON ST.,GREAT BEND,KS,67530",0,0,1,9,38.35285861,-98.79362307,0,0
415,"2027 ROAD F5,EMPORIA,KS,66801",1,0,0,111,38.41297344,-96.21802751,0,0
416,"20410 W 111TH TERRACE,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
417,"205 FAWN VALLEY ST.,LANSING,KS,66043",1,0,0,103,39.24005583,-94.89703739,0,0
418,"205 W. CONCORD,HOLYROOD,KS,67450",1,0,0,53,38.61444637,-98.44685477,0,0
419,"20500 W 95TH ST,LENEXA,KS,66220",1,0,0,91,38.96108479,-94.821473,0,0
420,"20506 W 88TH TERR,LENEXA,KS,66220",0,0,1,91,38.96108479,-94.821473,0,0
421,"2051 N. STATE ST.,IOLA,KS,66749",1,0,0,1,37.93756662,-95.40778934,0,0
422,"208 S. MILL ST.,BELOIT,KS,67420",1,0,0,123,39.3987242,-98.08506634,0,0
423,"208 S. WASHINGTON,IOLA,KS,66749",1,0,0,1,37.93756662,-95.40778934,0,0
424,"208 SOUTH MILL STREET, BOX#466,BELOIT,KS,67420",1,0,0,123,39.3987242,-98.08506634,0,0
425,"209 W CENTRAL AVE,ULYSSES,KS,67880",1,0,0,67,37.5795669,-101.3595037,0,0
426,"21 W. WEA STREET,PAOLA,KS,66071",1,0,0,121,38.57328164,-94.86454179,0,0
427,"210 E. 30TH AVE., STE. 140,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
428,"2100 N. WALDRON,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
429,"21029 W. 113TH PL,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
430,"2104 FAIRDALE CT,SALINA,KS,67401",1,0,0,169,38.8238843,-97.5757058,0,0
431,"2105 WEST 49TH ST.,WESTWOOD HILLS,KS,66205",1,0,0,91,39.03117655,-94.63076146,0,0
432,"211 E. PARK ST.,PLEASANTON,KS,66075",1,0,0,107,38.1720076,-94.7114833,0,0
433,"2110 NORTH GRANT,LIBERAL,KS,67901",1,0,0,175,37.10184847,-100.9078308,0,0
434,"2113 N. WOODWARD,DERBY,KS,67037",1,0,0,173,37.56444302,-97.21975241,0,0
435,"2116 E. 9TH ST.,WINFIELD,KS,67156",1,0,0,35,37.25322323,-96.96384627,0,0
436,"2124 WASHINGTON ST.,GREAT BEND,KS,67530",1,0,0,9,38.35285861,-98.79362307,0,0
437,"2126 N. WOODLAWN BLVD.,DERBY,KS,67037",1,0,0,173,37.5691891,-97.26292743,0,0
438,"213 BRAMBLE BEND CT.,LAWRENCE,KS,66049",1,0,0,45,38.9795073,-95.2879217,0,0
439,"2130 N. GRANT,LIBERAL,KS,67901",0,0,1,175,37.10184847,-100.9078308,0,0
440,"21359 MCLOUTH RD,MC LOUTH,KS,66054",1,0,0,103,39.16127969,-95.17419365,0,0
441,"21812 WEST 97TH TERR.,LENEXA,KS,66220",1,0,0,91,38.96108479,-94.821473,0,0
442,"21880 BIG TIMBER ROAD,BLUE RAPIDS,KS,66411",1,0,0,117,39.63975507,-96.6362194,0,0
443,"21900 S.WEBSTER,SPRING HILL,KS,66083",1,0,0,121,38.73373414,-94.83491567,0,0
444,"220 W. CENTRAL AVE,ARKANSAS CITY,KS,67005",1,0,0,35,37.0625957,-97.0412681,0,0
445,"220 W. MAIN ST.,CHERRYVALE,KS,67335",1,0,0,125,37.27469603,-95.53666708,0,0
446,"2200 GAGE BLVD.,TOPEKA,KS,66622",1,0,0,177,39.02589601,-95.72227032,0,0
447,"2200 SW ARVONIA PL.,TOPEKA,KS,66614",1,0,0,177,39.0270442,-95.7701161,0,0
448,"2200 W. 75TH ST., SUITE 101,PRAIRIE VILLAGE,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
449,"2200 W. 75TH ST.,PRAIRIE VILLAGE,KS,66208",2,0,0,91,38.9993018,-94.6294985,0,0
450,"22002 W. 66TH ST.,SHAWNEE,KS,66226",1,0,0,91,39.03057819,-94.86005317,0,0
451,"2201 SW WESTPORT DR., STE. 300,TOPEKA,KS,66614",0,0,1,177,39.026603,-95.7567979,0,0
452,"2201 SW WESTPORT DR., STE. 400,TOPEKA,KS,66614",1,0,0,177,39.026603,-95.7567979,0,0
453,"2203 N SWEETBRIAR ST,WICHITA,KS,67204",1,0,0,173,37.723213,-97.3674385,0,0
454,"2203 SWEETBRIAR,WICHITA,KS,67204",1,0,0,173,37.77245656,-97.3635066,0,0
455,"22038 W. 66TH ST.,SHAWNEE,KS,66226",1,0,0,91,39.03057819,-94.86005317,0,0
456,"2205 GLEN AVE,SALINA,KS,67401",1,0,0,169,38.83410263,-97.64566123,0,0
457,"2205 SW MILLER'S GLEN DR.,TOPEKA,KS,66614",1,0,0,177,39.0266132,-95.8018864,0,0
458,"221 S. ASH,MCPHERSON,KS,67460",1,0,0,113,38.38361906,-97.69810821,0,0
459,"2211 W. 132ND ST.,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
460,"2215 SW WESTPORT DR.,TOPEKA,KS,66614",1,0,0,177,39.0266222,-95.757654,0,0
461,"2231 W. 79TH ST.,PRRAIRIE VILLAGE,KS,66208",1,0,0,91,38.9993018,-94.6294985,0,0
462,"2232 S. BROADWAY,WICHITA,KS,67211",1,0,0,173,37.66688065,-97.31745239,0,0
463,"2235 SW WESTPORT DR.,TOPEKA,KS,66614",2,1,0,177,39.0259648,-95.7572675,0,0
464,"2245 LONGWOOD CIR,WICHITA,KS,67226",1,0,0,173,37.7242273,-97.246787,0,0
465,"22450 S. HARRISON ST., STE. 102,SPRING HILL,KS,66083",1,0,0,121,38.73373414,-94.83491567,0,0
466,"2248 STONEGATE CIR,ANDOVER,KS,67002",1,0,0,15,37.7263037,-97.1426118,0,0
467,"22524 W 61ST STREET,SHAWNEE,KS,66226",1,0,0,91,39.03057819,-94.86005317,0,0
468,"22532 W 72ND ST,SHAWNEE,KS,66227",1,0,0,91,38.97274203,-94.8746774,0,0
469,"22532 WEST 72ND STREET,SHAWNEE,KS,66227",1,0,0,91,38.97274203,-94.8746774,0,0
470,"226 LANDON COURT,LAWRENCE,KS,66049",1,0,0,45,38.9801621,-95.3075693,0,0
471,"22607 W 60 ST,SHAWNEE,KS,66226",1,0,0,91,39.03057819,-94.86005317,0,0
472,"22785 S. GARDNER RD.,SPRING HILL,KS,66083",1,0,0,121,38.73373414,-94.83491567,0,0
473,"229 N. MAIN ST.,NEWTON,KS,67114",1,0,0,79,38.07370597,-97.28887942,0,0
474,"2300 HUTTON RD SUITE 102,KANSAS CITY,KS,66109",1,0,0,209,39.16352353,-94.82807705,0,0
475,"2300 MAIN ST.,PARSONS,KS,67357",1,0,0,99,37.34613903,-95.26181604,0,0
476,"2300 N. 14TH AVE., STE. 202,DODGE CITY,KS,67801",2,0,0,57,37.72527035,-100.0549624,0,0
477,"2300 SW 29TH ST., STE. 221,TOPEKA,KS,66611",1,0,0,177,39.0153849,-95.69611189,0,0
478,"2300 SW 29TH ST., STE. 223,TOPEKA,KS,66611",1,0,0,177,39.0153849,-95.69611189,0,0
479,"2301 6TH AVE,TOPEKA,KS,66606",1,0,0,177,39.06159489,-95.72115505,0,0
480,"2301 N. WALDRON ST.,HUTCHINSON,KS,67502",0,0,1,155,38.0797723,-97.8950007,0,0
481,"2306 1ST AVE.,DODGE CITY,KS,67801",1,0,0,57,37.72527035,-100.0549624,0,0
482,"2311 N. PLUMTHICKET CIR.,WICHITA,KS,67226",1,0,0,173,37.7260579,-97.2276166,0,0
483,"2311 N. PLUMTHICKET CR.,WICHITA,KS,67226",1,0,0,173,37.77328732,-97.21528484,0,0
484,"2315 N. BRANDON CIR,WICHITA,KS,67226",1,0,0,173,37.7259101,-97.2168851,0,0
485,"2316 BROOKEFIELD DR.,SALINA,KS,67401",1,0,0,169,38.8009949,-97.5657639,0,0
486,"232 N. SENECA,WICHITA,KS,67203",2,0,0,173,37.70405426,-97.36494217,0,0
487,"23222 175TH,LEAVENWORTH,KS,66048",1,0,0,103,39.28287382,-94.99411241,0,0
488,"234 S. CHERRY ST,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
489,"2361 HILLSIDE DR,SALINA,KS,67401",1,0,0,169,38.8346731,-97.5704879,0,0
490,"23880 W. 124TH CT.,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
491,"240 WEST 4TH AVE,GARNETT,KS,66032",1,0,0,3,38.282306,-95.27363055,0,0
492,"2400 HAWTHORNE LANE,HUTCHINSON,KS,67502",1,0,0,155,38.0810266,-97.8651244,0,0
493,"2400 SW 29TH ST., STE. 224,TOPEKA,KS,66611",2,0,0,177,39.0153849,-95.69611189,0,0
494,"24024 W 113TH TERRACE,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
495,"24106 W. 69TH ST.,SHAWNEE,KS,66226",1,0,0,91,39.03057819,-94.86005317,0,0
496,"2411 N. MAIN ST.,HUTCHINSON,KS,67502",1,0,0,155,38.12716428,-97.92913584,0,0
497,"2414 N LINDBERG,WICHITA,KS,67226",1,0,0,173,37.77328732,-97.21528484,0,0
498,"24205 W. 79TH TERR.,LENEXA,KS,66227",1,0,0,91,38.97274203,-94.8746774,0,0
499,"2424 N. WOODLAWN BLVD,WICHITA,KS,67220",1,0,0,173,37.7274304,-97.2615579,0,0
500,"24308 W. 67TH TER.,SHAWNEE,KS,66226",1,0,0,91,39.03057819,-94.86005317,0,0
